Country,Indicator,Model,RMSE,Rank
Italy,Unemployment Rate (%),ARIMA,0.6770270705483099,1
Italy,Unemployment Rate (%),XGBoost,0.8977290243771584,2
Italy,Unemployment Rate (%),LSTM,1.102147546097844,3
Italy,Unemployment Rate (%),Prophet,1.1365116318382922,4
Italy,Unemployment Rate (%),Holt-Winters,1.8392062521261479,5
Italy,GDP growth (annual %),XGBoost,3.4608671907932083,1
Italy,GDP growth (annual %),ARIMA,3.8279049083652894,2
Italy,GDP growth (annual %),LSTM,3.829623406644436,3
Italy,GDP growth (annual %),Holt-Winters,3.9166284744800652,4
Italy,GDP growth (annual %),Prophet,4.2323695789138,5
Italy,Imports of goods and services (% of GDP),Holt-Winters,2.690670453198239,1
Italy,Imports of goods and services (% of GDP),LSTM,2.7277393185280503,2
Italy,Imports of goods and services (% of GDP),ARIMA,2.829506958798303,3
Italy,Imports of goods and services (% of GDP),Prophet,3.2540610795599716,4
Italy,Imports of goods and services (% of GDP),XGBoost,3.300355168174101,5
Italy,Exports of goods and services (% of GDP),ARIMA,1.2140969388750766,1
Italy,Exports of goods and services (% of GDP),Holt-Winters,1.43794662698324,2
Italy,Exports of goods and services (% of GDP),Prophet,2.016095755719466,3
Italy,Exports of goods and services (% of GDP),XGBoost,4.104942302533733,4
Italy,Exports of goods and services (% of GDP),LSTM,6.158339627493477,5
